price,floor_area,bedroom,bathroom,place,type_house,longitude,latitude,city_district
340000.0,158,2,2,Kilkenny,house,-7.24945,52.652217,
190000.0,59,2,1,Cork city southside,house,-8.484696,51.893398,Gillabbey B
575000.0,117,3,2,Dublin 16,house,-6.321889,53.287459,Firhouse-Knocklyon ED
175000.0,149,4,1,,house,-9.104603,53.469427,Headford ED
300000.0,232,4,2,Kilkenny,house,-7.387903,52.544181,Callan Urban
245000.0,106,3,1,Limerick,house,-8.619714,52.686978,Abbey A
1695000.0,235,5,4,Dun Laoghaire,house,-6.103502,53.274078,Dalkey Hill ED
395000.0,113,3,2,Cork city southside,house,-8.423792,51.890303,Mahon C
450000.0,78,3,2,Dublin 13,house,-6.06941,53.3871,Howth ED
625000.0,137,4,2,Dublin 13,house,-6.126721,53.433931,Malahide ED
325000.0,50,1,2,Dublin 16,house,-6.265991,53.280092,Whitechurch ED
475000.0,235,4,3,Drogheda,house,-6.379245,53.854512,Drumcar ED
165000.0,74,3,2,Sligo,house,-8.499982,54.2637,
395000.0,178,4,2,,house,-9.262616,53.386195,Wormhole ED
280000.0,130,4,2,,,-8.709966,52.188683,Kilmaclenine
450000.0,146,3,1,Dublin 1,house,-6.252382,53.356879,Mountjoy B ED
170000.0,99,3,3,Thurles,house,-7.815492,52.665936,Thurles Urban
550000.0,181,5,4,Maynooth,house,-6.483627,53.36381,
325000.0,165,5,3,Bundoran,house,-8.233636,54.528583,Ballyshannon Rural ED
350000.0,136,4,2,Galway,house,-8.971286,53.300347,Ballintemple ED
1800000.0,198,5,2,Dublin 3,,-6.198393,53.361501,Clontarf East C ED
1100000.0,308,5,5,Greystones,house,-6.090492,53.11427,Newcastle Upper ED
295000.0,72,2,1,Dublin 8,house,-6.314993,53.330923,Crumlin E ED
650000.0,226,5,4,Dunshaughlin,house,-6.456345,53.513421,Ratoath ED
545000.0,156,3,3,Bray,house,-6.129781,53.18785,Kilmacanoge ED
524000.0,165,4,2,Naas,house,-6.497614658197,53.204409824608,Kilbride
154950.0,100,3,2,Castlebar,house,-9.286597,53.860647,Castlebar Urban ED
329000.0,100,3,3,Bundoran,house,-8.404321,55.014187,Rutland ED
180000.0,115,3,2,,house,-7.20585,53.86479,Ballyjamesduff ED
145000.0,83,2,3,,apartment,-7.206435,53.864706,Ballyjamesduff ED
174000.0,84,3,1,Naas,house,-6.7011763,52.9358194,Baltinglass ED
320000.0,97,2,3,Dublin 15,house,-6.443958,53.392486,Blanchardstown-Blakestown ED
70000.0,65,1,1,,house,-9.327539,54.225968,Kilalla ED
795000.0,150,4,3,Dun Laoghaire,house,-6.12372,53.248053,Killiney South ED
100000.0,143,3,1,,house,-8.38803,53.904747,Breedoge ED
550000.0,102,4,2,Dublin 16,house,-6.26513,53.282463,Whitechurch ED
579950.0,120,4,3,Dublin 16,house,-6.273406,53.281648,Whitechurch ED
180000.0,143,3,1,,house,-8.416929,53.073493,Ballynagar ED
495000.0,93,3,1,Dublin 18,house,-6.211705,53.252634,Glencullen ED
425000.0,107,4,2,Dublin 3,house,-6.239141,53.361562,Clontarf West D ED
170000.0,213,3,2,Naas,house,-6.7004391,52.9359017,Baltinglass ED
125000.0,69,2,2,Dundalk,apartment,-6.388265,53.897507,Castlebellingham ED
325000.0,94,3,2,Dundalk,,-6.383287,53.956503,Haggardstown ED
120000.0,140,3,1,Kilrush,house,-9.495006,52.637578,Kilrush Urban ED
350000.0,118,3,2,Bandon,house,-8.741255,51.743071,Bandon ED
1250000.0,204,5,4,Dublin 14,house,-6.23973,53.291727,Dundrum-Taney ED
350000.0,83,3,1,Dublin 8,house,-6.3263338326711,53.333579885267,Crumlin A ED
945000.0,125,3,2,Dublin 4,house,-6.20896,53.320758,Pembroke East C ED
335000.0,46,1,1,Dublin 4,apartment,-6.236223,53.342819,
445000.0,150,4,3,Dublin 15,house,-6.433581584672993,53.40430263660247,Blanchardstown-Blakestown ED
270000.0,122,4,3,Waterford,house,-7.071669,52.238579,Farranshoneen
180000.0,150,3,2,,house,-8.044642,54.054603,Drumshanbo ED
375000.0,65,2,1,Dublin 7,house,-6.296485,53.351365,Arran Quay D ED
320000.0,164,4,4,,house,-6.955405,53.531923,Killaconnigan ED
270000.0,94,3,2,Cork city northside,house,-8.424665,51.909438,Tivoli B
320000.0,279,5,4,Kenmare,house,-9.714729158074022,52.1130533877764,Dromin ED
450000.0,162,4,2,Galway,house,-9.024409,53.278717,Lough Atalia
175000.0,53,2,1,Dundalk,house,-6.406099,54.000178,Dundalk No. 3 Urban ED
400000.0,107,3,2,Dublin 24,house,-6.359971,53.274697,Tallaght-Kiltipper ED
375000.0,80,3,1,Dublin 15,house,-6.392557,53.399438,Blanchardstown-Coolmine ED
250000.0,119,5,4,Ballina,house,-9.165844,54.140254,Ballina Rural ED
220000.0,60,2,2,Dublin 9,apartment,-6.2618423,53.4006953,Airport ED
725000.0,138,4,2,Dublin 18,house,-6.225592,53.26828,Glencullen ED
240000.0,177,4,2,Bundoran,house,-8.0658189,54.7047169,Lough Eask ED
360000.0,111,3,3,Swords,house,-6.202381,53.442883,Kinsaley ED
289950.0,80,3,3,Trim,house,-6.692038,53.639126,Navan Rural ED
280000.0,98,3,3,Balbriggan,house,-6.266692,53.6306,Stamullin ED
225000.0,73,2,2,Cork city southside,house,-8.477973,51.899765,Centre B ED
465000.0,195,4,3,Naas,house,-6.903627,53.295099,Kilmeage North ED
595000.0,144,4,3,Greystones,house,-6.073931,53.144597,Greystones ED
395000.0,88,3,2,Dublin 9,house,-6.253806,53.391241,Coolock ED
349500.0,198,4,3,,house,-8.523131,52.761215,O'Briensbridge ED
695000.0,106,3,1,Dublin 6W,house,-6.280769,53.320619,Terenure A ED
450000.0,149,4,2,,house,-9.958016,51.799489,Castlecove ED
280000.0,96,3,1,Dublin 11,house,-6.307568,53.390788,Finglas North B ED
450000.0,129,4,3,Dublin 15,house,-6.42838,53.402737,Blanchardstown-Blakestown ED
385000.0,153,4,2,Carrick on Suir,house,-7.430977,52.340363,Carrickbeg Rural
645000.0,150,4,2,Dublin 22,house,-6.387843,53.314186,Clondalkin-Monastery ED
530000.0,274,7,4,Cork city northside,house,-8.427224,51.909762,Tivoli B
625000.0,336,5,5,Dublin 15,house,-6.393159,53.455276,Donaghmore ED
255000.0,67,2,1,Cork city southside,apartment,-8.433274,51.892357,Mahon C
175000.0,78,3,1,Dundalk,house,-6.647702,53.965861,Ballymackney ED
485000.0,94,2,1,Dublin 2,house,-6.258454,53.331484,Saint Kevin's
275000.0,64,2,2,Dublin 13,apartment,-6.148466,53.399319,Baldoyle ED
385000.0,151,4,4,Galway,house,-9.121444,53.26675,Barna
295000.0,113,3,1,Sligo,,-8.47078,54.264366,Sligo West ED
425000.0,81,2,2,Dublin 1,apartment,-6.237767,53.350054,
490000.0,169,3,3,Cork city northside,house,-8.453724,51.903345,Tivoli A
200000.0,129,3,3,Charleville,house,-8.765008,52.345223,Newtown
199000.0,250,6,4,,house,-8.815708,53.879947,Urlaur ED
475000.0,108,3,2,Dublin 12,house,-6.332459,53.315945,Terenure-St. James ED
215000.0,112,3,3,Glanmire,house,-8.248352,51.910474,Carrigtohill ED
450000.0,59,2,1,Dublin 4,apartment,-6.236459,53.342715,
650000.0,146,4,1,Dun Laoghaire,house,-6.138213,53.293078,Dun Laoghaire-West Central ED
425000.0,210,5,4,,house,-9.034468,53.836094,Ballinamore ED
795000.0,239,4,3,Cork city southside,house,-8.399049,51.874279,Ballincollig - Carrigaline
825000.0,239,7,3,Dun Laoghaire,house,-6.13732,53.29048,Dun Laoghaire-East Central ED
425000.0,102,3,2,Dublin 12,house,-6.328949,53.323473,Walkinstown A ED
279000.0,95,3,3,Limerick,house,-8.64576,52.655546,Dock D
240000.0,97,3,2,Kilkenny,house,-7.229504,52.665757,
240000.0,91,3,2,Galway,house,-9.012467,53.286303,Mervue
215000.0,98,3,2,Midleton,house,-8.120094507238122,51.86305502585938,
530000.0,202,5,4,Carrigaline,house,-8.391227,51.805906,Carrigaline ED
450000.0,132,4,3,Dublin 22,house,-6.360955,53.307758,Tallaght-Kilnamanagh ED
220000.0,130,5,2,Carlow,house,-6.918463,52.836961,Carlow Urban ED
215000.0,80,3,1,Limerick,house,-8.633212,52.652445,Dock C
540000.0,209,5,3,Mitchelstown,house,-8.206461,52.277057,Mitchelstown
385000.0,88,3,1,Dublin 1,house,-6.247418,53.363331,Drumcondra South B ED
140000.0,112,4,2,Listowel,,-9.519771,52.410315,Ennismore ED
395000.0,168,4,2,Cork city southside,house,-8.667768,51.769718,Inishannon
285000.0,78,2,2,,house,-7.613264,53.341339,Clara ED
495000.0,170,4,3,Dublin 24,house,-6.329581,53.269514,Clondalkin ED
185000.0,212,4,3,,house,-8.67309,54.708829,Kilgoly ED
695000.0,125,4,2,Dublin 16,house,-6.270934,53.285449,Whitechurch ED
285000.0,135,4,1,Limerick,house,-8.657797,52.63767,Ballycummin ED
490000.0,88,3,1,Dun Laoghaire,house,-6.12078,53.242845,Killiney South ED
137500.0,84,3,2,Mullingar,house,-7.297967,53.68054,Kinturk ED
175000.0,79,2,1,Thurles,house,-7.819103,52.676719,Thurles Urban
485000.0,87,3,2,Dun Laoghaire,house,-6.152079,53.284892,Dun Laoghaire-Mount Town ED
325000.0,91,4,2,Dublin 17,house,-6.221127,53.396886,Coolock ED
325000.0,143,4,3,Kilkenny,house,-7.251938,52.639531,Kilkenny Rural
595000.0,300,4,5,Galway,house,-8.932881,53.262632,Oranmore ED
210000.0,108,4,1,Newcastle West,house,-9.052095,52.445582,Newcastle Urban
295000.0,103,3,3,Dublin 13,house,-6.173024,53.407605,Balgriffin ED
390000.0,118,3,2,Dublin 22,house,-6.393123,53.315235,Clondalkin-Village ED
550000.0,104,3,3,Dublin 11,house,-6.274316,53.389014,Ballygall C ED
125000.0,61,2,1,Wexford,apartment,-6.47485,52.34253,
975000.0,208,5,4,Bray,house,-6.120434,53.204903,Rathmichael (Bray) ED
260000.0,95,3,1,Cobh,house,-8.28577,51.851602,Cobh Urban ED
395000.0,70,3,1,Dublin 1,house,-6.262135,53.36092,Inns Quay A ED
200000.0,83,3,2,Sligo,house,-8.505453,54.274208,Knockaree ED
280000.0,122,3,1,,house,-6.982949,54.315558,Anketell Grove ED
425000.0,142,4,2,Cork city southside,house,-8.479357,51.852617,Ballincollig - Carrigaline
130000.0,93,4,1,Tipperary,house,-8.164948,52.473633,Tipperary West Urban
225000.0,102,4,2,Glanmire,house,-8.354059,51.903003,Caherlag ED
250000.0,88,2,2,Dublin 11,apartment,-6.290078,53.38092,Finglas South B ED
160000.0,91,4,2,Tuam,house,-8.844141,53.507705,Tuam Rural ED
128000.0,80,3,1,Lifford,house,-7.776735,54.808,Stranorlar ED
297000.0,108,3,3,Cork city southside,house,-8.351646,51.874611,Ballincollig - Carrigaline
275000.0,73,3,1,Dublin 22,house,-6.406215,53.314906,Clondalkin ED
525000.0,280,6,4,Wexford,house,-6.469645,52.342686,Wexford No 3 Urban ED
189500.0,94,3,3,,house,-6.697498,52.877958,Rathvilly ED
475000.0,95,3,1,Dublin 7,house,-6.320481,53.371067,Blanchardstown ED
285000.0,279,7,3,Newcastle West,house,-9.043651,52.456984,Newcastle Rural
625000.0,177,4,2,Swords,house,-6.2197406,53.4557467,Swords ED
275000.0,80,3,1,Galway,house,-8.942388,53.138412,Kinvarra ED
365000.0,117,3,3,Dublin 22,house,-6.496294,53.300218,Newcastle ED
425000.0,139,4,3,Dublin 15,house,-6.41323,53.385941,Clonsilla ED
425000.0,168,5,2,Cork city southside,house,-8.513661,51.881583,Bishopstown ED C
120000.0,140,4,2,Castlerea,house,-8.492483,53.768569,Castlereagh ED
500000.0,71,2,1,Ballyboughal,,-6.2713200997605725,53.53779827742326,Ballyboghil ED
385000.0,307,7,7,,house,-10.036807,51.779289,Castlecove ED
425000.0,254,4,3,Wexford,house,-6.838713,52.368566,Carnagh ED
180000.0,45,1,1,,house,-8.345179333967877,52.81600546517737,Burgesbeg
225000.0,62,2,2,Kilkenny,apartment,-7.26389,52.658207,
225000.0,110,4,2,Trim,house,-6.694205,53.647635,Navan Urban ED
495000.0,180,5,5,Carrigaline,house,-8.495092,51.786653,Ballymartle ED
350000.0,54,1,1,,apartment,-6.235205,53.338654,Pembroke West A ED
165000.0,79,3,1,Kilkenny,house,-7.243062,52.656984,
285000.0,102,4,2,Balbriggan,house,-6.193345,53.611389,Balbriggan Urban ED
625000.0,204,4,3,Dublin 8,house,-6.289277,53.332566,
295000.0,121,3,1,,house,-7.563505,53.315433,Silverbrook ED
385000.0,95,3,1,Dublin 17,house,-6.189509,53.390101,Coolock ED
600000.0,239,5,3,Clonmel,house,-7.724274,52.407587,Lisronagh
419950.0,139,4,2,,house,-6.727348,53.728016,Donaghpatrick ED
225000.0,175,5,3,Sligo,,-7.9261211,54.2477467,Killinagh ED
289950.0,96,3,2,,apartment,-6.244425,53.44452,Swords-Forrest ED
350000.0,190,5,4,,house,-9.244785,54.115991,Ardagh ED
350000.0,94,3,1,Dublin 17,house,-6.1856875,53.3851773,Edenmore ED
1795000.0,315,5,5,Dublin 6,house,-6.270691,53.313131,Rathmines West D ED
265000.0,53,1,1,Dublin 18,apartment,-6.22384,53.260184,Glencullen ED
475000.0,84,2,3,Dublin 13,house,-6.133882,53.444932,Malahide ED
190000.0,88,2,2,Portlaoise,apartment,-7.28833,53.035062,Portlaoise Urban ED
210000.0,110,3,3,,house,-6.726491,53.967892,Carrickmacross Rural
540000.0,156,5,2,Galway,house,-9.087871,53.260378,Rockbarton
380000.0,75,3,1,Dublin 3,house,-6.236874,53.356096,
750000.0,120,3,2,Dublin 6,house,-6.274451,53.329875,Wood Quay B ED
140000.0,68,3,2,Waterford,apartment,-7.110177,52.254412,Poleberry
195000.0,74,2,3,Glanmire,house,-8.271957,51.91096,Carrigtohill ED
725000.0,350,5,4,Sligo,house,-8.559655,54.232219,Kilmacowen ED
225000.0,63,2,2,Maynooth,apartment,-6.672055,53.393487,Kilcock ED
220000.0,158,4,3,,house,-8.298917,53.895663,Kilmacumsy ED
255000.0,66,2,2,Dublin 13,apartment,-6.17234,53.403969,Coolock ED
250000.0,334,6,2,,house,-7.583448,52.517271,Drangan
395000.0,80,3,1,Dublin 14,house,-6.285993,53.274523,Whitechurch ED
565000.0,207,6,4,Knock,house,-9.233875,53.524255,Houndswood ED
240000.0,80,2,2,Rush,,-6.092743,53.525288,Rush ED
269000.0,110,3,1,Mallow,house,-8.602532,52.109954,Rahan
155000.0,116,4,2,,house,-8.144486,53.849009,Creeve ED
318000.0,80,3,1,Dublin 5,house,-6.205906,53.392791,Kilmore C ED
259000.0,43,1,1,Dublin 5,apartment,-6.167209,53.376465,Howth ED
299500.0,119,2,2,Carlow,,-6.967661,52.885989,Shrule ED
285000.0,77,2,2,Malahide,apartment,-6.152948,53.487847,Donabate ED
115000.0,100,3,2,,house,-9.371608,52.49901,Newtownsandes ED
159000.0,110,3,2,Boyle,house,-8.284521,53.984603,Boyle Rural ED
285000.0,100,3,2,Gorey,house,-6.296362,52.66687,Gorey Rural ED
235000.0,68,2,2,Galway,apartment,-9.105858,53.26905,Barna
259950.0,82,2,2,Dublin 13,,-6.142853,53.401452,Baldoyle ED
150000.0,97,3,2,,apartment,-9.645866,52.684597,Kilkee ED
650000.0,244,5,2,,house,-7.152461,52.631006,Dunbell
125000.0,76,3,1,,house,-8.356389,53.767053,Castleplunket ED
315000.0,99,3,2,Balbriggan,house,-6.194389,53.610397,Balbriggan Urban ED
350000.0,114,4,2,Cork city northside,house,-8.473157,51.912458,Commons ED
50000.0,60,3,1,,house,-8.228986,54.912332,Lettermacaward ED
365000.0,112,3,3,Cork city southside,house,-8.410646,51.869739,Ballincollig - Carrigaline
215000.0,63,2,2,Dublin 15,apartment,-6.392516,53.388519,Blanchardstown-Coolmine ED
150000.0,103,3,2,Miltown Malbay,house,-8.994533,52.843109,Ennis Rural ED
320000.0,132,4,3,Wexford,house,-6.486348,52.288809,Drinagh ED
350000.0,60,2,1,Dublin 20,house,-6.358372,53.348751,Palmerston ED
325000.0,47,1,1,Dun Laoghaire,apartment,-6.148553,53.267512,Cabinteely-Pottery ED
250000.0,91,3,2,Gorey,house,-6.300839,52.676812,Gorey Urban ED
330000.0,243,4,2,Monaghan,house,-6.944861,54.241425,Monaghan Rural ED
365000.0,88,3,2,Dublin 18,apartment,-6.146325,53.24758,Cabinteely-Loughlinstown ED
325000.0,177,4,3,,house,-6.957079,53.534899,Killaconnigan ED
200000.0,146,4,3,,house,-7.468132,52.445118,Garrangibbon
1850000.0,325,5,4,Malahide,house,-6.161756,53.449702,Malahide ED
320000.0,130,3,2,Carrigaline,house,-8.390698,51.824118,Ballincollig - Carrigaline
165000.0,100,3,2,,apartment,-7.645349,55.037447,Rathmelton ED
795000.0,180,3,3,Cork city southside,house,-8.498286,51.894469,Mardyke
48000.0,60,3,1,,house,-9.144595,52.32108,Glengort
250000.0,135,5,3,Lifford,house,-7.794873,54.795374,Stranorlar ED
1400000.0,237,3,4,Dublin 4,house,-6.248555,53.329815,Pembroke West C ED
235000.0,96,3,3,Midleton,house,-8.16933,51.922545,Midleton Rural
375000.0,67,2,2,Dublin 7,apartment,-6.278864,53.347758,Arran Quay C ED
875000.0,386,5,4,Wexford,house,-6.399236,52.398409,Ardcolm ED
425000.0,118,4,3,Dublin 7,,-6.294172,53.356071,Cabra East C ED
395000.0,131,4,4,Dublin 15,house,-6.428551,53.399508,Clonsilla ED
160000.0,87,3,2,Tullamore,house,-7.501103,53.274128,
260000.0,108,3,1,Tullamore,,-7.495142,53.2879,Tullamore Urban ED
350000.0,165,4,2,Wexford,house,-6.383302,52.265789,Rosslare ED
315000.0,155,5,2,,house,-7.618277,53.235954,Killoughy ED
495000.0,169,4,3,Wexford,house,-6.518242,52.318912,Carrick ED
260000.0,61,2,2,Dublin 15,apartment,-6.395265,53.380013,Blanchardstown ED
275000.0,125,4,3,,house,-9.108475,53.466685,Headford ED
825000.0,282,4,3,Kilkenny,house,-7.265311,52.672597,
215000.0,131,4,3,,house,-8.292222,54.231155,Drumahaire ED
600000.0,360,4,5,Waterford,house,-7.069525,52.252966,Ballynakill
645000.0,145,4,3,Dublin 16,house,-6.307202,53.278626,Firhouse-Ballycullen ED
200000.0,50,2,1,Galway,apartment,-9.125472,53.267397,Barna
315000.0,98,3,3,Lucan,house,-6.414336,53.349015,Lucan-Esker Electoral Division
525000.0,361,4,4,Cork city northside,house,-8.534023,51.919171,St. Mary's
240000.0,167,2,2,Skibbereen,house,-9.265398,51.550545,Skibbereen Urban
220000.0,84,3,3,Cobh,,-8.308911,51.855669,Cobh Rural ED
275000.0,85,3,2,Dublin 15,house,-6.388904,53.40369,Blanchardstown-Mulhuddart ED
175000.0,100,3,2,New Ross,house,-6.935661,52.399328,New Ross Urban ED
180000.0,65,2,2,Dublin 11,apartment,-6.272372,53.395414,Coolock ED
525000.0,115,3,2,Dublin 24,house,-6.340726,53.276842,Clondalkin ED
825000.0,160,5,2,Dublin 18,house,-6.194076,53.278088,Stillorgan ED
495000.0,89,3,1,Dublin 14,house,-6.262257,53.292702,Churchtown Nutgrove ED
795000.0,301,6,6,Kilkenny,house,-7.257386,52.639618,Kilkenny Rural
200000.0,93,3,2,Castleblayney,house,-6.743921,54.117432,Castleblayney Rural ED
950000.0,254,5,7,Dublin 8,house,-6.269043,53.335335,Wood Quay B ED
99000.0,105,4,1,Enniscorthy,house,-6.571397,52.502456,
498000.0,128,5,1,Dublin 6,house,-6.260075,53.30762,Rathfarnham ED
135000.0,77,3,1,,house,-8.905304,52.178409,Kanturk
495000.0,88,3,2,Dublin 9,house,-6.260673,53.366908,Botanic B ED
220000.0,89,3,2,Cork city northside,house,-8.512212,51.899827,Shanakiel
289000.0,82,2,2,,apartment,-6.244425,53.44452,Swords-Forrest ED
400000.0,135,4,2,Wicklow,house,-6.027847,52.946499,Wicklow Rural ED
495000.0,105,3,2,Malahide,house,-6.16908579,53.45210493,Malahide-West ED
460000.0,74,2,1,Malahide,house,-6.144832,53.450448,Malahide East ED
325000.0,122,4,2,,house,-6.375132,53.428387,The Ward ED
2500000.0,306,5,4,Dublin 6,house,-6.261939,53.321993,Rathmines West C ED
217500.0,112,4,3,Nenagh,house,-8.205221,52.875131,Nenagh West Urban
425000.0,78,3,1,Dublin 14,house,-6.239891,53.302463,Clonskeagh-Windy Arbour ED
410000.0,102,3,3,Dublin 12,house,-6.349886,53.30288,Clondalkin ED
195000.0,87,4,1,Dundalk,house,-6.169892,53.990561,Greenore ED
120000.0,102,4,2,Enniscorthy,house,-6.652637,52.648066,Newtownbarry ED
275000.0,307,4,3,Lifford,house,-7.609685,54.862155,Raphoe ED
275000.0,186,5,5,,house,-8.024088,53.806554,Kilglass South ED
405000.0,161,4,2,Trim,,-6.685382,53.706683,Donaghpatrick ED
350000.0,90,3,1,Bray,house,-6.123409,53.194391,Kilmacanoge ED
385000.0,105,3,1,Thurles,house,-7.738006,52.559567,Graystown
495000.0,82,3,1,Dublin 20,house,-6.38673,53.370507,Blanchardstown ED
365000.0,75,2,2,Dublin 18,apartment,-6.217053,53.276801,Dundrum-Balally ED
315000.0,155,5,2,,house,-7.618277,53.235954,Killoughy ED
375000.0,48,2,1,Dublin 8,house,-6.272119,53.334988,Wood Quay B ED
775000.0,116,3,1,Blackrock,house,-6.212197,53.293341,Stillorgan-Deerpark ED
895000.0,159,4,2,Dublin 18,house,-6.191862,53.282643,Stillorgan ED
429950.0,104,3,1,Dublin 12,house,-6.321843,53.323541,Walkinstown B ED
925000.0,154,4,2,Dublin 4,house,-6.223567,53.332067,Pembroke East B ED
799000.0,409,4,3,Waterford,house,-7.124714,52.22851,Kilbarry
580000.0,221,4,4,Carrigaline,house,-8.405729,51.807795,Liscleary
185000.0,88,3,2,Miltown Malbay,house,-8.99718,52.852704,Ennis Rural ED
190000.0,61,2,1,Cork city southside,apartment,-8.334968,51.871518,Ballincollig - Carrigaline
420000.0,190,4,3,,house,-8.837718,53.215287,Killeely ED
795000.0,140,3,2,Blackrock,apartment,-6.194328,53.29281,Stillorgan ED
575000.0,168,3,3,Dun Laoghaire,house,-6.150662,53.268894,Stillorgan ED
315000.0,107,3,2,Swords,,-6.199166,53.45245,Swords-Seatown ED
390000.0,91,3,2,Bray,house,-6.130639,53.184933,Kilmacanoge ED
420000.0,110,3,1,Dublin 3,house,-6.237129,53.358261,
185000.0,51,2,1,Cork city northside,house,-8.471487,51.905352,Blackpool ED B
275000.0,128,4,2,Balbriggan,house,-6.186757,53.610397,Balbriggan Urban ED
495000.0,360,6,6,Castlebar,house,-9.24267,53.848034,Breaghwy ED
650000.0,411,5,4,Naas,house,-7.044388,53.379071,Carrick ED
290000.0,80,2,2,Dublin 15,apartment,-6.331572667842806,53.37632682811761,Blanchardstown ED
650000.0,109,2,2,Dublin 13,house,-6.067466,53.387196,Howth ED
280000.0,55,2,1,Dublin 12,apartment,-6.310153,53.315796,Kimmage E ED
695000.0,84,3,2,Dublin 7,house,-6.280652,53.365639,Cabra East A ED
475000.0,103,3,2,Dublin 1,apartment,-6.25628,53.350539,North City ED
320000.0,122,3,3,Tralee,house,-9.698156,52.257697,
395000.0,120,4,2,Galway,house,-8.975189,53.277432,Ballybaan
385000.0,210,5,4,Cavan,house,-7.3524272,53.9940652,Cavan Urban ED
355000.0,165,3,3,Cork city southside,house,-8.440166,51.864805,Ballincollig - Carrigaline
180000.0,47,2,1,Cork city northside,house,-8.474417,51.902033,Shandon B
80000.0,75,2,2,Clonakilty,apartment,-8.99733,51.567139,Rathbarry
650000.0,257,5,4,Cork city southside,house,-8.513091,51.857068,Ballincollig - Carrigaline
410000.0,214,4,4,,house,-8.212418,51.993297,Templebodan
475000.0,77,2,2,Dublin 18,apartment,-6.192832,53.280399,Stillorgan ED
195000.0,65,2,2,Gorey,house,-6.302226,52.668353,Gorey Rural ED
325000.0,60,2,1,Dublin 1,apartment,-6.248735,53.36377,Drumcondra South B ED
1295000.0,155,4,2,Dun Laoghaire,house,-6.147519,53.288864,Dun Laoghaire-Mount Town ED
745000.0,154,4,1,Dublin 18,house,-6.175756,53.276114,Foxrock-Deansgrange ED
340000.0,118,3,3,Midleton,house,-8.170992,51.924818,Midleton Rural
339950.0,94,2,2,Dublin 18,apartment,-6.222789,53.259167,Glencullen ED
350000.0,135,4,2,Kilkenny,house,-7.239665,52.643027,Kilkenny Rural
395000.0,99,3,1,Dublin 9,house,-6.259149,53.388696,Coolock ED
130000.0,111,5,2,Castlerea,house,-8.494273050515261,53.76927638020837,
348000.0,144,4,3,Galway,house,-8.99159,53.290793,Ballybaan
295000.0,77,3,1,Bray,house,-6.118503,53.205808,Rathmichael ED
375000.0,93,2,2,Dublin 9,house,-6.248651,53.386083,Drumcondra Rural ED
625000.0,104,3,2,Dublin 1,house,-6.263924,53.362991,Botanic C ED
169000.0,49,2,1,,house,-9.292328,52.938085,Ennistimon ED
1950000.0,613,6,6,Cork city northside,house,-8.444135,51.905794,Tivoli A
250000.0,132,4,1,Enniscorthy,house,-6.573148,52.506879,Enniscorthy Urban ED
229000.0,111,4,3,Wexford,house,-6.497309,52.325237,Wexford Rural ED
985000.0,491,5,4,Ballyboughal,house,-6.251013,53.538175,Lusk ED
365000.0,172,4,3,Wexford,house,-6.454028,52.376601,Ardcavan ED
195000.0,80,3,2,Drogheda,house,-6.359421,53.716636,Fair Gate ED
1975000.0,234,4,4,Dublin 6,house,-6.264598,53.31542,Rathmines West C ED
345000.0,75,2,2,Dublin 9,house,-6.249935,53.385681,Drumcondra Rural ED
272000.0,205,4,4,,house,-8.678954,52.954903,Loughea ED
435000.0,58,2,1,Dublin 4,house,-6.225806,53.341643,Pembroke East A ED
70000.0,100,2,1,,house,-7.719069,53.648434,Kilglass ED
299950.0,90,2,2,Newbridge,apartment,-6.793387,53.176502,
545000.0,98,3,1,Dublin 18,house,-6.214643,53.260995,Glencullen ED
165000.0,60,2,2,Limerick,apartment,-8.616836,52.668789,Abbey A
190000.0,141,5,1,Limerick,house,-8.679936,52.719383,Ballycannan ED
235000.0,102,3,3,Carrickmacross,house,-6.721156,53.975926,Carrickmacross Urban ED
595000.0,188,4,3,,house,-7.5491,52.09311,Clonea
139950.0,104,3,2,Nenagh,house,-8.238716,52.792875,Kilmore
229500.0,116,4,2,,house,-9.425042,52.735089,Drumellihy ED
148000.0,86,4,1,Thurles,house,-7.830514,52.799368,Templemore
199000.0,114,4,3,Tullamore,house,-7.502025,53.293621,Tullamore Rural ED
548000.0,118,4,2,Dublin 16,house,-6.315973,53.286388,Firhouse-Knocklyon ED
495000.0,105,2,1,Dublin 3,house,-6.225081,53.366639,Clontarf West C ED
370000.0,81,3,1,Bray,house,-6.114391,53.187437,Kilmacanoge ED
1150000.0,163,4,3,Dublin 14,house,-6.26675,53.306285,Rathfarnham ED
255000.0,50,1,1,Dublin 1,apartment,-6.251498,53.352301,Mountjoy A ED
215000.0,89,3,2,Tullamore,house,-7.480273,53.269603,
895000.0,152,4,1,Blackrock,house,-6.214733,53.300857,Stillorgan-Deerpark ED
495000.0,250,5,4,Cork city northside,house,-8.425298,51.896968,Mahon A
340000.0,110,4,2,,house,-6.528504,53.629758,Kentstown ED
550000.0,158,4,2,,house,-9.391769,51.543133,Aghadown South ED
240000.0,72,3,1,Dublin 10,house,-6.361702,53.339345,Carna ED
295000.0,126,4,3,Limerick,house,-8.56479,52.655869,Ballysimon ED
695000.0,108,3,3,Dublin 18,house,-6.126613,53.233401,Rathmichael ED
385000.0,158,4,3,,house,-7.906571,53.095307,Birr Urban ED
179000.0,82,3,2,Gorey,house,-6.229131,52.639874,Ardamine ED
319950.0,62,2,1,Dublin 24,house,-6.348081,53.270156,Clondalkin ED
